formulaRank	molecularFormula	adduct	precursorFormula	NPC#pathway	NPC#pathway Probability	NPC#superclass	NPC#superclass Probability	NPC#class	NPC#class Probability	ClassyFire#superclass	ClassyFire#superclass probability	ClassyFire#class	ClassyFire#class Probability	ClassyFire#subclass	ClassyFire#subclass Probability	ClassyFire#level 5	ClassyFire#level 5 Probability	ClassyFire#most specific class	ClassyFire#most specific class Probability	ClassyFire#all classifications	ionMass	retentionTimeInSeconds	retentionTimeInMinutes	formulaId	alignedFeatureId	mappingFeatureId	overallFeatureQuality
1	C42H67N11O12S2	[M + H]+	C42H68N11O12S2+	Amino acids and Peptides	0.602	Oligopeptides	0.584	Cyclamides	0.066	Benzenoids	0.993	Phenol ethers	0.992	Anisoles	0.985			Anisoles	0.985	Organic compounds; Organoheterocyclic compounds; Organosulfur compounds; Alkyl aryl ethers; Anisoles; Ethers; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Carboxylic acid amides; Carboxylic acid derivatives; Secondary carboxylic acid amides; Carbonyl compounds; Benzene and substituted derivatives; Phenol ethers; Benzenoids; Organic oxides; Methoxybenzenes; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Phenoxy compounds; Chemical entities	982.441	783	13.053	803430364263957509	803421267915859219	5485	
1	C42H67N11O12S2	[M + H]+	C42H68N11O12S2+	Amino acids and Peptides	0.602	Oligopeptides	0.584	Cyclamides	0.066	Benzenoids	0.993	Phenol ethers	0.992	Anisoles	0.985			Anisoles	0.985	Organic compounds; Organoheterocyclic compounds; Organosulfur compounds; Alkyl aryl ethers; Anisoles; Ethers; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Carboxylic acid amides; Carboxylic acid derivatives; Secondary carboxylic acid amides; Carbonyl compounds; Benzene and substituted derivatives; Phenol ethers; Benzenoids; Organic oxides; Methoxybenzenes; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Phenoxy compounds; Chemical entities	982.441	783	13.053	803430365404808208	803421836698625323	5485	
1	C23H24O7	[M + H]+	C23H25O7+	Shikimates and Phenylpropanoids	0.984	Lignans	0.898	Dibenzocyclooctadienes lignans	0.754	Lignans, neolignans and related compounds	0.737	Dibenzocyclooctadiene lignans	0.789					Dibenzocyclooctadiene lignans	0.789	Organic compounds; Organoheterocyclic compounds; Alkyl aryl ethers; Anisoles; Ethers; Organic acids and derivatives; Carboxylic acids and derivatives; Benzodioxoles; Organooxygen compounds; Carboxylic acid derivatives; Carboxylic acid esters; Lignans, neolignans and related compounds; Dibenzocyclooctadiene lignans; Carbonyl compounds; Phenol ethers; Benzenoids; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	413.157	783	13.053	803430390331557278	803421268008133915	5506	
1	C23H24O7	[M + H]+	C23H25O7+	Shikimates and Phenylpropanoids	0.984	Lignans	0.898	Dibenzocyclooctadienes lignans	0.754	Lignans, neolignans and related compounds	0.737	Dibenzocyclooctadiene lignans	0.789					Dibenzocyclooctadiene lignans	0.789	Organic compounds; Organoheterocyclic compounds; Alkyl aryl ethers; Anisoles; Ethers; Organic acids and derivatives; Carboxylic acids and derivatives; Benzodioxoles; Organooxygen compounds; Carboxylic acid derivatives; Carboxylic acid esters; Lignans, neolignans and related compounds; Dibenzocyclooctadiene lignans; Carbonyl compounds; Phenol ethers; Benzenoids; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	413.157	783	13.053	803430391325607348	803421836769928499	5506	
2	C21H33N7O4	[M + H]+	C21H34N7O4+	Alkaloids	0.747	Pseudoalkaloids (transamidation)	0.724	Purine alkaloids	0.535	Organoheterocyclic compounds	0.990	Imidazopyrimidines	0.975	Purines and purine derivatives	0.977	6-aminopurines	0.930	6-alkylaminopurines	0.720	Organic compounds; Organoheterocyclic compounds; Pyrimidines and pyrimidine derivatives; Imidazoles; Alcohols and polyols; Phenethylamines; Purines and purine derivatives; Organonitrogen compounds; Primary alcohols; Organooxygen compounds; Azoles; Aminopyrimidines and derivatives; Diazines; Imidazopyrimidines; Benzene and substituted derivatives; Substituted imidazoles; N-substituted imidazoles; Benzenoids; Amines; Primary amines; 6-aminopurines; 6-alkylaminopurines; Imidolactams; Aralkylamines; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Phenoxy compounds; Chemical entities	448.269	783	13.054	803430327886758421	803421836803482935	5457	
2	C21H33N7O4	[M + H]+	C21H34N7O4+	Alkaloids	0.747	Pseudoalkaloids (transamidation)	0.724	Purine alkaloids	0.535	Organoheterocyclic compounds	0.990	Imidazopyrimidines	0.975	Purines and purine derivatives	0.977	6-aminopurines	0.930	6-alkylaminopurines	0.720	Organic compounds; Organoheterocyclic compounds; Pyrimidines and pyrimidine derivatives; Imidazoles; Alcohols and polyols; Phenethylamines; Purines and purine derivatives; Organonitrogen compounds; Primary alcohols; Organooxygen compounds; Azoles; Aminopyrimidines and derivatives; Diazines; Imidazopyrimidines; Benzene and substituted derivatives; Substituted imidazoles; N-substituted imidazoles; Benzenoids; Amines; Primary amines; 6-aminopurines; 6-alkylaminopurines; Imidolactams; Aralkylamines; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Phenoxy compounds; Chemical entities	448.269	783	13.054	803430369599112292	803421268054271263	5457	
1	C29H42O3	[M + H]+	C29H43O3+	Terpenoids	0.999	Triterpenoids	0.995	Lanostane, Tirucallane and Euphane triterpenoids	0.352	Lipids and lipid-like molecules	0.993	Prenol lipids	0.912	Triterpenoids	0.854			Triterpenoids	0.854	Organic compounds; Lipids and lipid-like molecules; Ketones; Steroids and steroid derivatives; Prenol lipids; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Unsaturated fatty acids; Monocarboxylic acids and derivatives; Oxosteroids; Carboxylic acids; Triterpenoids; Carbonyl compounds; 3-oxosteroids; Steroid acids; Cyclic ketones; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	439.320	783	13.055	803430358488400818	803421836841231675	5497	
1	C29H42O3	[M + H]+	C29H43O3+	Terpenoids	0.999	Triterpenoids	0.995	Lanostane, Tirucallane and Euphane triterpenoids	0.352	Lipids and lipid-like molecules	0.993	Prenol lipids	0.912	Triterpenoids	0.854			Triterpenoids	0.854	Organic compounds; Lipids and lipid-like molecules; Ketones; Steroids and steroid derivatives; Prenol lipids; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Unsaturated fatty acids; Monocarboxylic acids and derivatives; Oxosteroids; Carboxylic acids; Triterpenoids; Carbonyl compounds; 3-oxosteroids; Steroid acids; Cyclic ketones; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	439.320	783	13.055	803430360161928148	803421268104602915	5497	
2	C47H64FN3O7	[M + K]+	C47H64FKN3O7+	Polyketides	0.771	Oligopeptides	0.458	Open-chain polyketides	0.455	Organic acids and derivatives	0.984	Carboxylic acids and derivatives	0.963	Amino acids, peptides, and analogues	0.752	Amino acids and derivatives	0.745	Amino acids and derivatives	0.745	Organic compounds; Organoheterocyclic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Ketones; Alcohols and polyols; Organic acids and derivatives; Carboxylic acids and derivatives; Organohalogen compounds; Organonitrogen compounds; Organooxygen compounds; Amino acids and derivatives; Carboxylic acid amides; Carboxylic acid derivatives; Carboxylic acid esters; Organofluorides; Secondary alcohols; Secondary carboxylic acid amides; Carbonyl compounds; Trialkylamines; Amines; Tertiary amines; Organic oxides; Azacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	840.437	783	13.058	803430334677336725	803421267957802263	5487	
2	C47H64FN3O7	[M + K]+	C47H64FKN3O7+	Polyketides	0.771	Oligopeptides	0.458	Open-chain polyketides	0.455	Organic acids and derivatives	0.984	Carboxylic acids and derivatives	0.963	Amino acids, peptides, and analogues	0.752	Amino acids and derivatives	0.745	Amino acids and derivatives	0.745	Organic compounds; Organoheterocyclic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Ketones; Alcohols and polyols; Organic acids and derivatives; Carboxylic acids and derivatives; Organohalogen compounds; Organonitrogen compounds; Organooxygen compounds; Amino acids and derivatives; Carboxylic acid amides; Carboxylic acid derivatives; Carboxylic acid esters; Organofluorides; Secondary alcohols; Secondary carboxylic acid amides; Carbonyl compounds; Trialkylamines; Amines; Tertiary amines; Organic oxides; Azacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	840.437	783	13.058	803430352884810592	803421836732179759	5487	
1	C25H33NO8	[M + H]+	C25H34NO8+	Polyketides	0.488	Tyrosine alkaloids	0.645	Isoquinoline alkaloids	0.135	Benzenoids	0.980	Phenol ethers	0.868	Anisoles	0.866			Anisoles	0.866	Organic compounds; Organoheterocyclic compounds; Ketones; Alkyl aryl ethers; Anisoles; Ethers; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Benzoyl derivatives; Organooxygen compounds; Carboxylic acid derivatives; Carbonyl compounds; Benzene and substituted derivatives; Phenol ethers; Benzenoids; Amines; Aryl ketones; Vinylogous acids; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	476.228	784	13.059	803430354520589173	803421268150740263	5507	
1	C25H33NO8	[M + H]+	C25H34NO8+	Polyketides	0.488	Tyrosine alkaloids	0.645	Isoquinoline alkaloids	0.135	Benzenoids	0.980	Phenol ethers	0.868	Anisoles	0.866			Anisoles	0.866	Organic compounds; Organoheterocyclic compounds; Ketones; Alkyl aryl ethers; Anisoles; Ethers; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Benzoyl derivatives; Organooxygen compounds; Carboxylic acid derivatives; Carbonyl compounds; Benzene and substituted derivatives; Phenol ethers; Benzenoids; Amines; Aryl ketones; Vinylogous acids; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	476.228	784	13.059	803430394093848082	803421836874786111	5507	
1	C15H25N5O7	[M + H]+	C15H26N5O7+	Alkaloids	0.325	Guanidine alkaloids	0.117	Imidazole alkaloids	0.044	Organic nitrogen compounds	1.000	Organonitrogen compounds	0.998	Guanidines	0.500			Guanidines	0.500	Organic compounds; Organoheterocyclic compounds; Ethers; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Guanidines; Carbonyl compounds; Organic 1,3-dipolar compounds; Propargyl-type 1,3-dipolar organic compounds; Organic oxides; Azacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	388.183	784	13.065	803430332924117569	803421836912534851	5468	
1	C15H25N5O7	[M + H]+	C15H26N5O7+	Alkaloids	0.325	Guanidine alkaloids	0.117	Imidazole alkaloids	0.044	Organic nitrogen compounds	1.000	Organonitrogen compounds	0.998	Guanidines	0.500			Guanidines	0.500	Organic compounds; Organoheterocyclic compounds; Ethers; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Guanidines; Carbonyl compounds; Organic 1,3-dipolar compounds; Propargyl-type 1,3-dipolar organic compounds; Organic oxides; Azacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	388.183	784	13.065	803430336661242537	803421268196877611	5468	
2	C19H26N2O7	[M + H]+	C19H27N2O7+	Amino acids and Peptides	0.877	Small peptides	0.235	Dipeptides	0.134	Organic acids and derivatives	0.997	Carboxylic acids and derivatives	0.990	Amino acids, peptides, and analogues	0.624	Amino acids and derivatives	0.619	Alpha amino acids and derivatives	0.605	Organic compounds; Organoheterocyclic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Alcohols and polyols; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Amino acids and derivatives; Carboxylic acid amides; Carboxylic acid derivatives; Carboxylic acid esters; Secondary carboxylic acid amides; Carbonyl compounds; Benzene and substituted derivatives; Organic oxides; Azacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	395.182	784	13.067	803430315157045529	803421836950283591	5488	
2	C19H26N2O7	[M + H]+	C19H27N2O7+	Amino acids and Peptides	0.877	Small peptides	0.235	Dipeptides	0.134	Organic acids and derivatives	0.997	Carboxylic acids and derivatives	0.990	Amino acids, peptides, and analogues	0.624	Amino acids and derivatives	0.619	Alpha amino acids and derivatives	0.605	Organic compounds; Organoheterocyclic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Alcohols and polyols; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Amino acids and derivatives; Carboxylic acid amides; Carboxylic acid derivatives; Carboxylic acid esters; Secondary carboxylic acid amides; Carbonyl compounds; Benzene and substituted derivatives; Organic oxides; Azacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	395.182	784	13.067	803430330898268717	803421268243014959	5488	
1	C22H30O6	[M + Na]+	C22H30NaO6+	Shikimates and Phenylpropanoids	0.869	Lignans	0.373	Dibenzocyclooctadienes lignans	0.461	Benzenoids	0.985	Phenol ethers	0.965	Anisoles	0.963			Anisoles	0.963	Organic compounds; Alkyl aryl ethers; Alcohols and polyols; Anisoles; Ethers; Phenylpropanoids and polyketides; Organooxygen compounds; Phenol ethers; Benzenoids; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	413.193	784	13.068	803430330579501600	803421268289152307	5608	
1	C22H30O6	[M + Na]+	C22H30NaO6+	Shikimates and Phenylpropanoids	0.869	Lignans	0.373	Dibenzocyclooctadienes lignans	0.461	Benzenoids	0.985	Phenol ethers	0.965	Anisoles	0.963			Anisoles	0.963	Organic compounds; Alkyl aryl ethers; Alcohols and polyols; Anisoles; Ethers; Phenylpropanoids and polyketides; Organooxygen compounds; Phenol ethers; Benzenoids; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	413.193	784	13.068	803430359247569852	803421836983838027	5608	
1	C24H28O8	[M + Na]+	C24H28NaO8+	Shikimates and Phenylpropanoids	0.989	Lignans	0.991	Dibenzocyclooctadienes lignans	0.931	Lignans, neolignans and related compounds	0.918	Dibenzocyclooctadiene lignans	0.813					Dibenzocyclooctadiene lignans	0.813	Organic compounds; Organoheterocyclic compounds; Alkyl aryl ethers; Anisoles; Ethers; Organic acids and derivatives; Carboxylic acids and derivatives; Benzodioxoles; Organooxygen compounds; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Carboxylic acid esters; Lignans, neolignans and related compounds; Dibenzocyclooctadiene lignans; Acetals; Carbonyl compounds; Phenol ethers; Benzenoids; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	467.167	784	13.071	803430334400512647	803421268385621307	5502	
1	C24H28O8	[M + Na]+	C24H28NaO8+	Shikimates and Phenylpropanoids	0.989	Lignans	0.991	Dibenzocyclooctadienes lignans	0.931	Lignans, neolignans and related compounds	0.918	Dibenzocyclooctadiene lignans	0.813					Dibenzocyclooctadiene lignans	0.813	Organic compounds; Organoheterocyclic compounds; Alkyl aryl ethers; Anisoles; Ethers; Organic acids and derivatives; Carboxylic acids and derivatives; Benzodioxoles; Organooxygen compounds; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Carboxylic acid esters; Lignans, neolignans and related compounds; Dibenzocyclooctadiene lignans; Acetals; Carbonyl compounds; Phenol ethers; Benzenoids; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	467.167	784	13.071	803430368118522958	803421837059335507	5502	
1	C15H20O3	[M - H2O + H]+	C15H19O2+	Terpenoids	0.996	Sesquiterpenoids	0.990	Guaiane sesquiterpenoids	0.335	Lipids and lipid-like molecules	0.900	Prenol lipids	0.917	Terpene lactones	0.853	Sesquiterpene lactones	0.808	Sesquiterpene lactones	0.808	Organic compounds; Organoheterocyclic compounds; Lipids and lipid-like molecules; Lactones; Prenol lipids; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Carboxylic acid esters; Gamma butyrolactones; Terpene lactones; Sesquiterpene lactones; Sesquiterpenoids; Carbonyl compounds; Tetrahydrofurans; Enoate esters; Alpha,beta-unsaturated carboxylic esters; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	231.137	785	13.078	803430338427044533	803421837164193119	5495	
