formulaRank	molecularFormula	adduct	precursorFormula	NPC#pathway	NPC#pathway Probability	NPC#superclass	NPC#superclass Probability	NPC#class	NPC#class Probability	ClassyFire#superclass	ClassyFire#superclass probability	ClassyFire#class	ClassyFire#class Probability	ClassyFire#subclass	ClassyFire#subclass Probability	ClassyFire#level 5	ClassyFire#level 5 Probability	ClassyFire#most specific class	ClassyFire#most specific class Probability	ClassyFire#all classifications	ionMass	retentionTimeInSeconds	retentionTimeInMinutes	formulaId	alignedFeatureId	mappingFeatureId	overallFeatureQuality
1	C34H58O16	[M - H]-	C34H57O16-	Fatty acids	0.999	Glycerolipids	0.986	Glycosyldiacylglycerols	0.470	Lipids and lipid-like molecules	1.000	Glycerolipids	0.913	Glycosylglycerols	0.958			Glycosylglycerols	0.958	Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Lipids and lipid-like molecules; Alcohols and polyols; Glycerolipids; Ethers; Organic acids and derivatives; Carboxylic acids and derivatives; Primary alcohols; Organooxygen compounds; Fatty acid esters; Glycosylglycerols; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Carboxylic acid esters; Disaccharides; Acetals; Secondary alcohols; Fatty acyl glycosides; Carbonyl compounds; Oxanes; Glycosyl compounds; O-glycosyl compounds; Polyols; Fatty acyl glycosides of mono- and disaccharides; Fatty Acyls; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	721.365	783	13.057	736165474034685926	736164213490919588	3646	
1	C4H5NO4Se	[M - H]-	C4H4NO4Se-	Amino acids and Peptides	0.313	Small peptides	0.080	Aminoacids	0.044	Organic acids and derivatives	0.863	Carboxylic acids and derivatives	0.795	Monocarboxylic acids and derivatives	0.514			Monocarboxylic acids and derivatives	0.514	Organic compounds; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Organometallic compounds; Monocarboxylic acids and derivatives; Organometalloid compounds; Carbonyl compounds; Selenoethers; Organoselenium compounds; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	203.936	785	13.076	736165439758821443	736164150286947342	3656	
1	C29H54ClNO3S2	[M - H]-	C29H53ClNO3S2-	Alkaloids	0.777	Pseudoalkaloids (transamidation)	0.096	Steroidal alkaloids	0.052	Organohalogen compounds	1.000	Aryl halides	0.994	Aryl chlorides	0.994			Aryl chlorides	0.994	Organic compounds; Organoheterocyclic compounds; Organic acids and derivatives; Organohalogen compounds; Organonitrogen compounds; Organooxygen compounds; Aryl chlorides; Organochlorides; Benzenoids; Aryl halides; Organic oxides; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	562.314	792	13.205	736165450865342470	736164204351530367	3657	
1	C25H37N3O6	[M - H]-	C25H36N3O6-	Alkaloids	0.772	Tyrosine alkaloids	0.024	Indole diketopiperazine alkaloids (L-Trp, L-Pro)	0.004	Organic acids and derivatives	0.999	Carboxylic acids and derivatives	0.993	Amino acids, peptides, and analogues	0.806	Amino acids and derivatives	0.805	Amino acids and derivatives	0.805	Organic compounds; Organoheterocyclic compounds; Amino acids, peptides, and analogues; Alkyl aryl ethers; Anisoles; Ethers; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Amino acids and derivatives; Carboxylic acid amides; Carboxylic acid derivatives; Secondary carboxylic acid amides; Tertiary carboxylic acid amides; Carbonyl compounds; Benzene and substituted derivatives; Phenol ethers; Benzenoids; Amines; Organic oxides; Methoxybenzenes; Azacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Phenoxy compounds; Chemical entities	474.262	792	13.206	736165412269343031	736164195107283561	3652	
1	C2H5N3O4S3	[M - H]-	C2H4N3O4S3-	Amino acids and Peptides	0.257	Histidine alkaloids	0.072	Imidazole alkaloids	0.073	Organoheterocyclic compounds	0.975	Azoles	0.892	Thiadiazoles	0.712	Thiadiazole sulfonamides	0.580	Thiadiazole sulfonamides	0.580	Organic compounds; Organoheterocyclic compounds; Organosulfur compounds; Thiadiazoles; Organic acids and derivatives; Organosulfonic acids and derivatives; Organonitrogen compounds; Azoles; Sulfonyls; Thiadiazole sulfonamides; Aminosulfonyl compounds; Organic oxides; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organic sulfonic acids and derivatives; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	229.937	795	13.258	736165455189671554	736164156196722108	3647	
1	C25H37N3O6	[M - H]-	C25H36N3O6-	Alkaloids	0.976	Anthranilic acid alkaloids	0.086	Indole diketopiperazine alkaloids (L-Trp, L-Pro)	0.008	Organic acids and derivatives	0.999	Carboxylic acids and derivatives	0.995	Amino acids, peptides, and analogues	0.763	Amino acids and derivatives	0.763	Amino acids and derivatives	0.763	Organic compounds; Organoheterocyclic compounds; Amino acids, peptides, and analogues; Alkyl aryl ethers; Anisoles; Lactams; Ethers; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Amino acids and derivatives; Carboxylic acid amides; Carboxylic acid derivatives; Secondary carboxylic acid amides; Tertiary carboxylic acid amides; Carbonyl compounds; Benzene and substituted derivatives; Phenol ethers; Benzenoids; Amines; Organic oxides; Azacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Phenoxy compounds; Chemical entities	474.262	804	13.396	736165466782731447	736164195048563300	3666	
1	C39H73N3O11SSi	[M - H]-	C39H72N3O11SSi-	Alkaloids	0.265	Spingolipids	0.138	Isoquinoline alkaloids	0.051	Organic acids and derivatives	0.999	Carboxylic acids and derivatives	0.956	Amino acids, peptides, and analogues	0.876	Amino acids and derivatives	0.877	Carbamate esters	0.554	Organic compounds; Organoheterocyclic compounds; Organosulfur compounds; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Phenethylamines; Ethers; Organic acids and derivatives; Carboxylic acids and derivatives; Organosulfonic acids and derivatives; Organonitrogen compounds; Carbamic acids and derivatives; Organooxygen compounds; Amino acids and derivatives; Organometallic compounds; Carboxylic acid amides; Carboxylic acid derivatives; Sulfonyls; Carbamate esters; Organometalloid compounds; Acetals; Secondary carboxylic acid amides; Carbonyl compounds; Benzene and substituted derivatives; Alpha amino acid amides; Benzenoids; Organic salts; Organic oxides; Organic metalloid salts; Organic metal salts; Azacyclic compounds; Oxacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organic sulfonic acids and derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	818.469	804	13.396	736165443932155071	736164222772915110	3667	
1	C29H54ClNO3S2	[M - H]-	C29H53ClNO3S2-	Alkaloids	0.462	Pseudoalkaloids (transamidation)	0.073	Steroidal alkaloids	0.057	Organohalogen compounds	0.999	Aryl halides	0.994	Aryl chlorides	0.995			Aryl chlorides	0.995	Organic compounds; Organoheterocyclic compounds; Organosulfur compounds; Organic acids and derivatives; Organohalogen compounds; Organosulfonic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Aryl chlorides; Organochlorides; Benzenoids; Aryl halides; Organic oxides; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organic sulfonic acids and derivatives; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	562.314	806	13.438	736165463238543279	736164204410250628	3669	
1	C36H40N4O7	[M - H]-	C36H39N4O7-	Alkaloids	0.798	Tryptophan alkaloids	0.042	Pyridine alkaloids	0.032	Benzenoids	0.997	Phenol ethers	0.691					Phenol ethers	0.691	Organic compounds; Organoheterocyclic compounds; Alkyl aryl ethers; Ethers; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Dicarboxylic acids and derivatives; Carboxylic acid derivatives; Carboxylic acids; Carboxylic acid esters; Carbonyl compounds; Benzene and substituted derivatives; Phenol ethers; Benzenoids; Organic oxides; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	639.282	811	13.522	736165416480426203	736164210169030535	3671	
1	C4H5NO4SSe	[M - H]-	C4H4NO4SSe-	Amino acids and Peptides	0.888	Small peptides	0.376	Aminoacids	0.250	Organic acids and derivatives	0.833	Carboxylic acids and derivatives	0.649					Carboxylic acids and derivatives	0.649	Organic compounds; Organoheterocyclic compounds; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Organometallic compounds; Organometalloid compounds; Carbonyl compounds; Organoselenium compounds; Organic oxides; Azacyclic compounds; Hydrocarbon derivatives; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	235.909	821	13.689	736165435837146132	736164157434041883	3682	
1	C29H50ClFN4O6S2	[M - H]-	C29H49ClFN4O6S2-	Alkaloids	0.528	Tryptophan alkaloids	0.010	Carboline alkaloids	0.005	Organic acids and derivatives	1.000	Carboxylic acids and derivatives	0.970	Amino acids, peptides, and analogues	0.916	Amino acids and derivatives	0.916	Amino acids and derivatives	0.916	Organic compounds; Organoheterocyclic compounds; Organosulfur compounds; Amino acids, peptides, and analogues; Benzenesulfonamides; Halobenzenes; Phenethylamines; Piperidines; Organic acids and derivatives; Carboxylic acids and derivatives; Organohalogen compounds; Organosulfonic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Amino acids and derivatives; Carboxylic acid amides; Aryl chlorides; Aryl fluorides; Carboxylic acid derivatives; Sulfonyls; Organochlorides; Organofluorides; Organosulfonamides; Carbonyl compounds; Trialkylamines; Benzene and substituted derivatives; Benzenoids; Amines; Tertiary amines; Aryl halides; Aminosulfonyl compounds; Aralkylamines; Organic oxides; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Benzenesulfonyl compounds; Organic sulfonic acids and derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	667.277	822	13.701	736165473455871827	736164211561539583	3674	
1	C23H44NO7P	[M - H]-	C23H43NO7P-	Fatty acids	1.000	Glycerophospholipids	1.000	Glycerophosphoethanolamines	1.000	Organic acids and derivatives	1.000	Carboxylic acids and derivatives	1.000	Amino acids, peptides, and analogues	0.990	Amino acids and derivatives	0.990	Amino acids and derivatives	0.990	Organic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alcohols and polyols; Glycerophospholipids; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty acid esters; Amino acids and derivatives; Organic phosphoric acids and derivatives; Phosphate esters; Monoalkylamines; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Carboxylic acid esters; Phosphoethanolamines; Lysophosphatidylethanolamines; Secondary alcohols; 1-acyl-sn-glycero-3-phosphoethanolamines; Carbonyl compounds; Glycerophosphoethanolamines; Amines; Primary amines; Alkyl phosphates; Dialkyl phosphates; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	476.278	834	13.900	736165461023949848	736164195379913346	3685	
1	C26H50NO7P	[M + CH2O2 - H]-	C27H51NO9P-	Fatty acids	1.000	Glycerophospholipids	1.000	Glycerophosphocholines	0.999	Lipids and lipid-like molecules	1.000	Glycerophospholipids	1.000	Glycerophosphocholines	0.999	Lysophosphatidylcholines	0.994	1-acyl-sn-glycero-3-phosphocholines	0.749	Organic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Glycerophospholipids; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty acid esters; Organic phosphoric acids and derivatives; Phosphate esters; Quaternary ammonium salts; Cholines; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Carboxylic acid esters; Phosphocholines; Lysophosphatidylcholines; 1-acyl-sn-glycero-3-phosphocholines; Secondary alcohols; Carbonyl compounds; Glycerophosphocholines; Amines; Alkyl phosphates; Dialkyl phosphates; Organic cations; Organic salts; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Tetraalkylammonium salts; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	564.330	837	13.946	736165472726062826	736164204682880413	3687	
1	C22H38F3N5O3S2Si	[M - H]-	C22H37F3N5O3S2Si-	Alkaloids	0.491	Pseudoalkaloids (transamidation)	0.005	Carboline alkaloids	0.010	Organic acids and derivatives	0.997	Carboxylic acids and derivatives	0.839	Amino acids, peptides, and analogues	0.709	Amino acids and derivatives	0.709	Amino acids and derivatives	0.709	Organic compounds; Organoheterocyclic compounds; Organosulfur compounds; Amino acids, peptides, and analogues; Thiazoles; Piperazines; Organic acids and derivatives; Carboxylic acids and derivatives; Organohalogen compounds; Organosulfonic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Amino acids and derivatives; Azoles; Carboxylic acid amides; Alkyl fluorides; Carboxylic acid derivatives; Sulfonyls; Organofluorides; Organosulfonamides; Tertiary carboxylic acid amides; Carbonyl compounds; Trialkylamines; Benzene and substituted derivatives; Diazinanes; Benzenoids; Amines; Tertiary amines; Alkyl halides; N-alkylpiperazines; Aralkylamines; Organic oxides; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organic sulfonic acids and derivatives; Trifluoromethylbenzenes; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	568.208	844	14.059	736165496822345693	736164204959704502	3693	
1	C23H44NO7P	[M - H]-	C23H43NO7P-	Fatty acids	1.000	Glycerophospholipids	1.000	Glycerophosphoethanolamines	1.000	Organic acids and derivatives	1.000	Carboxylic acids and derivatives	1.000	Amino acids, peptides, and analogues	0.989	Amino acids and derivatives	0.989	Amino acids and derivatives	0.989	Organic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alcohols and polyols; Glycerophospholipids; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty acid esters; Amino acids and derivatives; Organic phosphoric acids and derivatives; Phosphate esters; Monoalkylamines; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Carboxylic acid esters; Phosphoethanolamines; Lysophosphatidylethanolamines; Secondary alcohols; 1-acyl-sn-glycero-3-phosphoethanolamines; Carbonyl compounds; Glycerophosphoethanolamines; Amines; Primary amines; Alkyl phosphates; Dialkyl phosphates; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	476.278	849	14.147	736165483836777086	736164195321193085	3700	
1	C28H48N4O7Se	[M - H]-	C28H47N4O7Se-	Amino acids and Peptides	0.271	Oligopeptides	0.086	Depsipeptides	0.004	Organic acids and derivatives	0.989	Carboxylic acids and derivatives	0.946	Amino acids, peptides, and analogues	0.958	Amino acids and derivatives	0.954	Carbamate esters	0.568	Organic compounds; Organoheterocyclic compounds; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Lactams; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Carbamic acids and derivatives; Organooxygen compounds; Amino acids and derivatives; Organometallic compounds; Carboxylic acid amides; Carboxylic acid derivatives; Carbamate esters; Organometalloid compounds; Carbonyl compounds; Benzene and substituted derivatives; Selenoethers; Benzenoids; Organoselenium compounds; Organic oxides; Azacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	625.266	849	14.157	736165488282740819	736164209351141180	3701	
1	C26H50NO7P	[M + CH2O2 - H]-	C27H51NO9P-	Fatty acids	1.000	Glycerophospholipids	1.000	Glycerophosphocholines	0.999	Lipids and lipid-like molecules	1.000	Glycerophospholipids	0.999	Glycerophosphocholines	0.999	Lysophosphatidylcholines	0.989	1-acyl-sn-glycero-3-phosphocholines	0.640	Organic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Glycerophospholipids; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Primary alcohols; Organooxygen compounds; Fatty acid esters; Organic phosphoric acids and derivatives; Phosphate esters; Quaternary ammonium salts; Cholines; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Carboxylic acid esters; Phosphocholines; Lysophosphatidylcholines; 1-acyl-sn-glycero-3-phosphocholines; Secondary alcohols; Carbonyl compounds; Glycerophosphocholines; Amines; Alkyl phosphates; Dialkyl phosphates; Organic cations; Organic salts; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Tetraalkylammonium salts; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	564.330	852	14.197	736165475309754755	736164204628354456	3705	
